,TIME,DEPTH,PRES
1503,20635.093402777777,25,28.0
1504,20635.269189814815,25,26.0
1505,20635.460208333334,25,27.0
1506,20635.567256944447,25,27.0
1507,20635.586655092593,25,25.0
1508,20635.71820601852,25,27.0
1509,20636.021608796294,25,26.0
1510,20636.215706018516,25,27.0
1511,20636.58013888889,25,28.0
1512,20636.614675925925,25,27.0
1513,20636.655983796296,25,27.0
1514,20636.697893518518,25,26.0
1515,20636.76167824074,25,25.0
1516,20636.798645833333,25,26.0
1517,20636.84011574074,25,26.0
1518,20636.866296296295,25,26.0
1519,20636.948819444446,25,27.0
1520,20636.988078703704,25,27.0
1521,20637.038576388888,25,
1522,20637.0771875,25,28.0
1523,20637.110104166666,25,27.0
1524,20637.142407407406,25,27.0
1525,20637.287233796294,25,30.0
1526,20637.598715277778,25,
1527,20637.65638888889,25,
1528,20637.70042824074,25,26.0
1529,20637.76298611111,25,26.0
1530,20637.807511574076,25,26.0
1531,20637.87584490741,25,26.0
1532,20637.930150462962,25,27.0
1533,20638.083668981482,25,26.0
1534,20638.629548611112,25,27.0
1535,20638.666574074075,25,28.0
1536,20638.851296296296,25,26.0
1537,20638.91513888889,25,26.0
1538,20639.07184027778,25,26.0
1539,20639.148032407407,25,27.0
1540,20639.28253472222,25,25.0
1541,20639.405868055557,25,26.0
1542,20639.476400462965,25,28.0
1543,20639.569375,25,27.0
1544,20639.6290625,25,27.0
1545,20639.697048611113,25,26.0
1546,20639.740162037036,25,26.0
1547,20639.798032407405,25,27.0
1548,20639.862291666668,25,25.0
1549,20639.934814814816,25,27.0
1550,20640.032766203705,25,27.0
1551,20640.090069444446,25,27.0
1552,20640.154953703703,25,27.0
1553,20640.23047453704,25,26.0
1554,20640.297256944443,25,26.0
1555,20640.374305555557,25,26.0
1556,20640.438275462962,25,26.0
1557,20640.526539351853,25,27.0
1558,20640.588657407407,25,26.0
1559,20640.64898148148,25,26.0
1560,20640.711550925927,25,26.0
1561,20640.828310185185,25,27.0
1562,20641.012094907408,25,26.0
1563,20641.098622685186,25,25.0
1564,20641.193993055556,25,26.0
1565,20641.397199074072,25,26.0
1566,20641.50695601852,25,27.0
1567,20641.843425925927,25,26.0
1568,20642.018182870368,25,26.0
1569,20642.231643518517,25,26.0
1570,20642.27337962963,25,26.0
1571,20642.787685185187,25,26.0
1572,20642.993993055556,25,28.0
1573,20643.124594907407,25,27.0
1574,20643.623148148148,25,27.0
1575,20643.86548611111,25,26.0
1576,20644.121238425927,25,26.0
1577,20644.187002314815,25,26.0
1578,20644.33304398148,25,26.0
1579,20644.888900462964,25,26.0
1580,20645.063067129628,25,27.0
1581,20645.2371875,25,27.0
1582,20645.686979166665,25,27.0
1583,20645.938900462963,25,27.0
1584,20646.134108796297,25,27.0
1585,20646.21545138889,25,27.0
1586,20646.837118055555,25,29.0
1587,20647.937430555558,25,28.0
1588,20648.14693287037,25,29.0
1589,20648.320127314815,25,27.0
1590,20648.65434027778,25,27.0
1591,20649.07797453704,25,27.0
1592,20649.132245370372,25,27.0
1593,20649.68553240741,25,27.0
1594,20649.857789351852,25,27.0
1595,20649.910405092593,25,27.0
1596,20650.00252314815,25,27.0
1597,20650.40542824074,25,28.0
1598,20650.710474537038,25,27.0
1599,20650.7552662037,25,28.0
1600,20650.81533564815,25,28.0
1601,20650.842719907407,25,27.0
1602,20650.881932870372,25,27.0
1603,20650.95059027778,25,27.0
1604,20650.991041666664,25,27.0
1605,20651.020648148147,25,26.0
1606,20651.061261574072,25,28.0
1607,20651.093136574073,25,26.0
1608,20651.155069444445,25,27.0
1609,20651.254016203704,25,29.0
1610,20651.315416666668,25,27.0
1611,20651.34605324074,25,26.0
1612,20651.41744212963,25,27.0
1613,20651.451354166667,25,28.0
1614,20651.770613425924,25,29.0
1615,20651.83144675926,25,28.0
1616,20651.96704861111,25,26.0
1617,20652.086493055554,25,26.0
1618,20652.157824074075,25,27.0
1619,20652.19494212963,25,27.0
1620,20652.251099537036,25,27.0
1621,20652.40664351852,25,28.0
1622,20652.461666666666,25,27.0
1623,20652.542118055553,25,27.0
1624,20652.586030092592,25,26.0
1625,20652.6359375,25,27.0
1626,20652.699814814816,25,27.0
1627,20652.798344907405,25,27.0
1628,20652.85792824074,25,27.0
1629,20652.90954861111,25,30.0
1630,20652.96890046296,25,26.0
1631,20653.01241898148,25,26.0
1632,20653.057245370368,25,42.0
1633,20653.38105324074,25,27.0
1634,20653.926689814816,25,27.0
1635,20654.05798611111,25,27.0
1636,20655.42813657407,25,26.0
1637,20655.567858796294,25,26.0
1638,20655.697881944445,25,27.0
1639,20655.73883101852,25,26.0
1640,20655.821874999998,25,26.0
1641,20655.886886574073,25,26.0
1642,20656.021863425925,25,27.0
1643,20656.137534722224,25,26.0
1644,20656.320092592592,25,27.0
1645,20656.348159722223,25,25.0
1646,20656.81409722222,25,26.0
1647,20656.8984375,25,26.0
1648,20656.959155092594,25,27.0
1649,20656.965613425924,25,26.0
1650,20657.028449074074,25,26.0
1651,20657.11028935185,25,27.0
1652,20657.24439814815,25,26.0
1653,20657.357256944444,25,26.0
1654,20657.467662037037,25,26.0
1655,20657.49283564815,25,27.0
1656,20657.543229166666,25,25.0
1657,20657.617280092592,25,26.0
1658,20657.700243055555,25,26.0
1659,20657.785497685185,25,26.0
1660,20657.813368055555,25,28.0
1661,20657.83269675926,25,26.0
1662,20657.84866898148,25,27.0
1663,20657.881412037037,25,26.0
1664,20657.918368055554,25,26.0
1665,20657.948877314815,25,26.0
1666,20657.966805555556,25,27.0
1667,20657.983761574073,25,26.0
1668,20658.05082175926,25,26.0
1669,20658.081469907407,25,29.0
1670,20658.084375000002,25,26.0
1671,20658.116631944446,25,26.0
1672,20658.14846064815,25,26.0
1673,20658.176909722224,25,27.0
1674,20658.203333333335,25,27.0
1675,20658.204282407405,25,27.0
1676,20658.298506944444,25,26.0
1677,20658.348738425924,25,27.0
1678,20658.349849537037,25,26.0
1679,20658.39912037037,25,26.0
1680,20658.494988425926,25,26.0
1681,20658.543136574073,25,26.0
1682,20658.591828703702,25,26.0
1683,20658.5965625,25,26.0
1684,20658.638877314814,25,25.0
1685,20658.688981481482,25,27.0
1686,20658.735277777778,25,27.0
1687,20658.76855324074,25,25.0
1688,20658.78486111111,25,26.0
1689,20658.841550925925,25,26.0
1690,20658.87277777778,25,27.0
1691,20658.939814814814,25,26.0
1692,20659.094108796296,25,26.0
1693,20659.308842592593,25,26.0
1694,20659.33832175926,25,27.0
1695,20659.451458333333,25,26.0
1696,20659.481863425925,25,27.0
1697,20659.60716435185,25,25.0
1698,20659.712430555555,25,27.0
1699,20659.941597222223,25,26.0
1700,20660.001608796298,25,26.0
1701,20660.158043981482,25,26.0
1702,20660.4659375,25,27.0
1703,20660.70869212963,25,26.0
1704,20660.910266203704,25,26.0
1705,20660.93449074074,25,27.0
1706,20661.064537037037,25,26.0
1707,20661.148657407408,25,27.0
1708,20661.221793981484,25,27.0
1709,20661.286724537036,25,25.0
1710,20661.376516203705,25,25.0
1711,20661.514849537038,25,26.0
1712,20661.576875,25,27.0
1713,20661.648182870373,25,26.0
1714,20661.65318287037,25,26.0
1715,20661.721041666668,25,26.0
1716,20661.769282407407,25,26.0
1717,20661.800428240742,25,26.0
1718,20661.827858796296,25,26.0
1719,20662.070196759258,25,27.0
1720,20662.167326388888,25,26.0
1721,20662.25832175926,25,26.0
1722,20662.364467592593,25,25.0
1723,20662.483344907407,25,25.0
1724,20662.641840277778,25,25.0
1725,20662.714467592592,25,26.0
1726,20662.841261574074,25,25.0
1727,20662.95635416667,25,26.0
1728,20663.02090277778,25,26.0
1729,20663.15846064815,25,25.0
1730,20663.266817129628,25,26.0
1731,20663.328715277778,25,26.0
1732,20663.45803240741,25,26.0
1733,20663.543842592593,25,26.0
1734,20663.611863425926,25,26.0
1735,20663.715810185186,25,25.0
1736,20663.815810185184,25,25.0
1737,20663.931851851852,25,26.0
1738,20663.937708333335,25,26.0
1739,20664.030046296295,25,26.0
1740,20664.100497685187,25,26.0
1741,20664.22394675926,25,25.0
1742,20664.319201388887,25,25.0
1743,20664.404826388887,25,25.0
1744,20664.50726851852,25,26.0
1745,20664.558460648146,25,26.0
1746,20664.647847222222,25,25.0
1747,20664.699953703705,25,25.0
1748,20664.75820601852,25,25.0
1749,20664.952233796295,25,26.0
1750,20665.03722222222,25,25.0
1751,20665.140416666665,25,26.0
1752,20665.242754629628,25,25.0
1753,20665.34826388889,25,25.0
1754,20665.462939814814,25,26.0
1755,20665.570439814815,25,26.0
1756,20665.672222222223,25,25.0
1757,20666.189837962964,25,25.0
1758,20666.28939814815,25,25.0
1759,20666.387094907408,25,25.0
1760,20666.48832175926,25,25.0
1761,20666.585694444442,25,26.0
1762,20666.68228009259,25,26.0
1763,20666.77837962963,25,25.0
1764,20666.874224537038,25,26.0
1765,20666.97158564815,25,26.0
1766,20667.0615625,25,26.0
1767,20667.143738425926,25,26.0
1768,20667.224814814814,25,25.0
1769,20667.2884375,25,26.0
1770,20667.335,25,25.0
1771,20667.379108796296,25,25.0
1772,20667.42082175926,25,27.0
1773,20667.464340277777,25,26.0
1774,20669.030775462965,25,27.0
1775,20669.065891203703,25,28.0
1776,20669.155717592592,25,27.0
1777,20669.24511574074,25,27.0
1778,20669.270752314816,25,27.0
1779,20669.309085648147,25,28.0
1780,20669.371608796297,25,27.0
1781,20669.46783564815,25,27.0
1782,20669.556030092594,25,28.0
1783,20669.74664351852,25,26.0
1784,20669.823645833334,25,28.0
1785,20669.905532407407,25,28.0
1786,20669.970671296298,25,28.0
1787,20670.056550925925,25,27.0
1788,20670.111516203706,25,27.0
1789,20670.15332175926,25,25.0
1790,20670.20119212963,25,27.0
1791,20670.240451388887,25,27.0
1792,20670.372152777778,25,26.0
1793,20670.48099537037,25,28.0
1794,20670.59207175926,25,28.0
1795,20670.709039351852,25,27.0
1796,20670.74638888889,25,27.0
1797,20670.78054398148,25,27.0
1798,20670.8275,25,26.0
1799,20670.871064814815,25,26.0
1800,20670.919444444444,25,27.0
1801,20670.966400462963,25,29.0
1802,20671.03315972222,25,29.0
1803,20671.282743055555,25,26.0
1804,20671.3590625,25,26.0
1805,20671.42204861111,25,27.0
1806,20671.48431712963,25,27.0
1807,20671.533831018518,25,29.0
1808,20672.300277777777,25,26.0
1809,20672.482627314814,25,27.0
1810,20672.660798611112,25,27.0
1811,20672.844212962962,25,26.0
1812,20672.999953703704,25,27.0
1813,20673.147118055556,25,29.0
1814,20673.20378472222,25,26.0
1815,20673.287962962964,25,27.0
1816,20673.35284722222,25,27.0
1817,20673.395497685186,25,25.0
1818,20673.400844907406,25,25.0
1819,20673.43957175926,25,28.0
1820,20673.47878472222,25,28.0
1821,20673.51556712963,25,29.0
1822,20673.567893518517,25,27.0
1823,20673.65878472222,25,27.0
1824,20673.74931712963,25,27.0
1825,20673.856087962962,25,25.0
1826,20673.985092592593,25,29.0
1827,20674.145706018517,25,25.0
1828,20674.186944444446,25,28.0
1829,20674.341643518517,25,26.0
1830,20674.528472222224,25,25.0
1831,20674.59204861111,25,27.0
1832,20674.660358796296,25,28.0
1833,20674.673252314813,25,27.0
1834,20674.718796296296,25,26.0
1835,20674.923032407405,25,30.0
1836,20674.991921296296,25,26.0
1837,20675.06210648148,25,27.0
1838,20675.185405092594,25,26.0
1839,20675.206921296296,25,26.0
1840,20675.24394675926,25,26.0
1841,20675.303078703702,25,27.0
1842,20675.33664351852,25,26.0
1843,20675.395625,25,26.0
1844,20675.468761574073,25,27.0
1845,20675.570069444442,25,25.0
1846,20675.586655092593,25,26.0
1847,20675.686307870372,25,27.0
1848,20675.73634259259,25,26.0
1849,20675.753645833334,25,27.0
1850,20675.86165509259,25,26.0
1851,20676.004166666666,25,25.0
1852,20676.012916666667,25,26.0
1853,20676.07652777778,25,28.0
1854,20676.143599537038,25,27.0
1855,20676.253645833334,25,27.0
1856,20676.30476851852,25,26.0
1857,20676.36449074074,25,27.0
1858,20676.47821759259,25,27.0
1859,20676.56074074074,25,26.0
1860,20676.803055555556,25,25.0
1861,20676.844386574074,25,26.0
1862,20676.990925925926,25,27.0
1863,20677.028819444444,25,26.0
1864,20677.060381944444,25,26.0
1865,20677.13986111111,25,25.0
1866,20677.19497685185,25,26.0
1867,20677.25159722222,25,26.0
1868,20677.455497685183,25,27.0
1869,20677.515057870372,25,25.0
1870,20677.593564814815,25,26.0
1871,20677.656087962965,25,26.0
1872,20677.67273148148,25,26.0
1873,20677.855729166666,25,
1874,20677.95059027778,25,27.0
1875,20678.050358796296,25,28.0
1876,20678.11425925926,25,28.0
1877,20678.170127314814,25,26.0
1878,20678.401689814815,25,26.0
1879,20678.45931712963,25,27.0
1880,20678.57318287037,25,27.0
1881,20678.6821875,25,26.0
1882,20678.861412037037,25,26.0
1883,20678.919085648147,25,27.0
1884,20678.992986111112,25,26.0
1885,20679.074618055554,25,26.0
1886,20679.127731481483,25,26.0
1887,20679.15908564815,25,26.0
1888,20679.238935185185,25,26.0
1889,20679.26921296296,25,26.0
1890,20679.30957175926,25,26.0
1891,20679.409270833334,25,26.0
1892,20679.49533564815,25,25.0
1893,20679.607916666668,25,25.0
1894,20679.712812499998,25,26.0
1895,20679.815543981484,25,25.0
1896,20679.842881944445,25,26.0
1897,20679.95283564815,25,26.0
1898,20679.980625,25,27.0
1899,20680.04142361111,25,25.0
1900,20680.091689814817,25,26.0
1901,20680.10835648148,25,26.0
1902,20680.18619212963,25,27.0
1903,20680.22087962963,25,26.0
1904,20680.244537037037,25,27.0
1905,20680.340648148147,25,25.0
1906,20680.35625,25,28.0
1907,20680.39195601852,25,26.0
1908,20680.452997685185,25,26.0
1909,20680.511273148146,25,27.0
1910,20680.571805555555,25,26.0
1911,20680.588229166668,25,27.0
1912,20680.634189814813,25,27.0
1913,20680.697777777776,25,26.0
1914,20680.754398148147,25,27.0
1915,20680.760208333333,25,26.0
1916,20680.98142361111,25,27.0
1917,20680.99677083333,25,26.0
1918,20681.06241898148,25,26.0
1919,20681.149421296297,25,27.0
1920,20681.206574074076,25,27.0
1921,20681.23078703704,25,26.0
1922,20681.313981481482,25,25.0
1923,20681.396747685187,25,25.0
1924,20681.440810185184,25,27.0
1925,20681.4803125,25,27.0
1926,20681.56158564815,25,27.0
1927,20681.566851851854,25,26.0
1928,20681.645266203705,25,26.0
1929,20681.733993055557,25,26.0
1930,20681.812337962965,25,26.0
1931,20681.896331018517,25,26.0
1932,20681.977708333336,25,26.0
1933,20682.250243055558,25,26.0
1934,20682.330682870368,25,26.0
1935,20682.395659722224,25,26.0
1936,20682.62193287037,25,26.0
1937,20682.709479166668,25,26.0
1938,20682.737476851853,25,26.0
1939,20682.92587962963,25,26.0
1940,20683.17550925926,25,26.0
1941,20683.447881944445,25,26.0
1942,20683.695474537035,25,26.0
1943,20683.92417824074,25,26.0
1944,20684.02060185185,25,31.0
1945,20684.197395833333,25,26.0
1946,20684.498576388887,25,32.0
1947,20684.53369212963,25,26.0
1948,20684.770717592593,25,27.0
1949,20684.801689814816,25,26.0
1950,20685.081041666668,25,25.0
1951,20685.31778935185,25,27.0
1952,20685.414328703704,25,26.0
1953,20685.71866898148,25,28.0
1954,20685.913287037038,25,26.0
1955,20686.044953703702,25,25.0
1956,20686.415358796297,25,26.0
1957,20686.484988425927,25,27.0
1958,20686.694560185188,25,25.0
1959,20686.710717592592,25,26.0
1960,20686.836423611112,25,27.0
1961,20686.95221064815,25,26.0
1962,20686.99011574074,25,27.0
1963,20687.140520833334,25,26.0
1964,20687.267581018517,25,25.0
1965,20687.375486111112,25,25.0
1966,20687.509085648147,25,26.0
1967,20687.610439814813,25,26.0
1968,20687.813645833336,25,27.0
1969,20687.877106481483,25,28.0
1970,20687.928819444445,25,26.0
1971,20687.984837962962,25,26.0
1972,20688.036145833332,25,26.0
1973,20688.07818287037,25,25.0
1974,20688.08113425926,25,26.0
1975,20688.124618055557,25,26.0
1976,20688.427592592594,25,26.0
1977,20688.716400462963,25,27.0
1978,20688.78542824074,25,28.0
1979,20688.94980324074,25,26.0
1980,20688.98230324074,25,26.0
1981,20689.033807870368,25,27.0
1982,20689.093182870372,25,27.0
1983,20689.151261574076,25,26.0
1984,20689.288171296295,25,26.0
1985,20689.37303240741,25,43.0
1986,20689.5228125,25,26.0
1987,20689.609479166666,25,26.0
1988,20689.649074074074,25,26.0
1989,20689.82744212963,25,28.0
1990,20689.85116898148,25,25.0
1991,20689.91175925926,25,26.0
1992,20690.049675925926,25,26.0
1993,20690.10445601852,25,26.0
1994,20690.14679398148,25,25.0
1995,20690.205393518518,25,26.0
1996,20690.266666666666,25,27.0
1997,20690.33371527778,25,26.0
1998,20690.358819444446,25,26.0
1999,20690.382881944442,25,26.0
2000,20690.50484953704,25,26.0
2001,20690.548993055556,25,26.0
2002,20690.60607638889,25,25.0
2003,20690.69072916667,25,26.0
2004,20690.74704861111,25,27.0
2005,20690.77372685185,25,27.0
2006,20690.82736111111,25,26.0
2007,20690.87,25,27.0
2008,20690.896585648148,25,26.0
2009,20690.966631944444,25,26.0
2010,20691.025833333333,25,25.0
2011,20691.076979166664,25,26.0
2012,20691.187372685185,25,26.0
2013,20691.342951388888,25,26.0
2014,20691.46494212963,25,26.0
2015,20691.547743055555,25,26.0
2016,20691.598506944447,25,25.0
2017,20691.777233796296,25,28.0
2018,20691.885752314814,25,26.0
2019,20691.934097222223,25,26.0
2020,20692.042997685185,25,26.0
2021,20692.20157407407,25,26.0
2022,20692.33380787037,25,27.0
2023,20692.419814814817,25,26.0
2024,20692.668935185186,25,26.0
2025,20692.775289351852,25,26.0
2026,20692.92021990741,25,26.0
2027,20693.04165509259,25,28.0
2028,20693.08300925926,25,26.0
2029,20693.12994212963,25,26.0
2030,20693.187592592592,25,27.0
2031,20693.20111111111,25,26.0
2032,20693.24914351852,25,26.0
2033,20693.300902777777,25,27.0
2034,20693.343958333335,25,27.0
2035,20693.36386574074,25,26.0
2036,20693.384768518517,25,26.0
2037,20693.479074074075,25,26.0
2038,20693.557847222222,25,27.0
2039,20693.63335648148,25,25.0
2040,20693.69921296296,25,27.0
2041,20693.772002314814,25,26.0
2042,20693.871157407408,25,26.0
2043,20693.947997685184,25,26.0
2044,20694.05313657407,25,26.0
2045,20694.111643518518,25,26.0
2046,20694.12537037037,25,27.0
2047,20694.198842592592,25,26.0
2048,20694.24577546296,25,27.0
2049,20694.295011574075,25,26.0
2050,20694.31431712963,25,26.0
2051,20694.374328703703,25,26.0
2052,20694.42369212963,25,26.0
2053,20694.472905092593,25,28.0
2054,20694.61689814815,25,26.0
2055,20694.97474537037,25,26.0
2056,20695.535405092593,25,26.0
2057,20696.024791666667,25,26.0
2058,20696.333113425924,25,26.0
2059,20696.597789351854,25,26.0
2060,20696.60185185185,25,26.0
2061,20696.87568287037,25,26.0
2062,20697.141319444443,25,25.0
2063,20697.175011574076,25,27.0
2064,20697.30011574074,25,26.0
2065,20697.45605324074,25,25.0
2066,20697.58753472222,25,25.0
2067,20697.756180555556,25,25.0
2068,20697.885844907407,25,25.0
2069,20697.95503472222,25,25.0
2070,20698.019699074073,25,26.0
2071,20698.064699074075,25,25.0
2072,20698.13640046296,25,25.0
2073,20698.242928240743,25,25.0
2074,20698.31834490741,25,27.0
2075,20698.319849537038,25,25.0
2076,20698.446979166667,25,26.0
2077,20698.5208912037,25,26.0
2078,20698.598217592593,25,26.0
2079,20698.624837962965,25,26.0
2080,20698.711192129627,25,28.0
2081,20698.787210648148,25,26.0
2082,20698.868090277778,25,27.0
2083,20698.888796296294,25,26.0
2084,20698.966319444444,25,29.0
2085,20699.102453703705,25,28.0
2086,20699.17886574074,25,26.0
2087,20699.187511574073,25,27.0
2088,20699.256851851853,25,26.0
2089,20699.360868055555,25,26.0
2090,20699.395555555555,25,26.0
2091,20699.56997685185,25,27.0
2092,20699.83443287037,25,26.0
2093,20700.118877314813,25,26.0
2094,20700.710381944446,25,26.0
2095,20700.730092592592,25,26.0
2096,20700.96908564815,25,26.0
2097,20701.534953703704,25,26.0
2098,20701.813564814813,25,27.0
2099,20703.250960648147,25,26.0
2100,20703.528055555555,25,26.0
2101,20704.064456018517,25,27.0
2102,20704.680729166666,25,27.0
2103,20704.978344907406,25,25.0
2104,20705.511516203704,25,26.0
2105,20705.817395833332,25,27.0
2106,20708.0853125,25,27.0
2107,20708.36134259259,25,27.0
2108,20708.577824074073,25,27.0
2109,20708.741620370372,25,25.0
2110,20708.938587962963,25,26.0
2111,20709.21300925926,25,28.0
2112,20709.504502314816,25,27.0
2113,20709.611840277776,25,26.0
2114,20709.701250000002,25,28.0
2115,20709.782858796298,25,26.0
2116,20709.820729166666,25,26.0
2117,20710.059733796297,25,27.0
2118,20710.329386574074,25,26.0
2119,20710.381319444445,25,26.0
2120,20710.475104166668,25,26.0
2121,20710.63263888889,25,26.0
2122,20710.66116898148,25,26.0
2123,20710.661956018517,25,28.0
2124,20710.665405092594,25,26.0
2125,20710.690520833334,25,26.0
2126,20710.715381944447,25,26.0
2127,20710.733634259257,25,27.0
2128,20710.74672453704,25,27.0
2129,20710.75443287037,25,26.0
2130,20710.784780092592,25,26.0
2131,20710.805578703705,25,26.0
2132,20710.841493055555,25,26.0
2133,20710.855972222223,25,26.0
2134,20710.872523148148,25,26.0
2135,20710.888703703702,25,28.0
2136,20710.9059375,25,26.0
2137,20710.913020833334,25,28.0
2138,20710.92425925926,25,27.0
2139,20710.942800925925,25,26.0
2140,20710.960243055557,25,27.0
2141,20710.97465277778,25,27.0
2142,20710.98696759259,25,27.0
2143,20711.005069444444,25,27.0
2144,20711.019884259258,25,27.0
2145,20711.020335648147,25,27.0
2146,20711.04486111111,25,27.0
2147,20711.05628472222,25,27.0
2148,20711.0803587963,25,26.0
2149,20711.09559027778,25,26.0
2150,20711.114444444444,25,42.0
2151,20711.134155092594,25,26.0
2152,20711.155520833334,25,26.0
2153,20711.176898148147,25,26.0
2154,20711.19662037037,25,26.0
2155,20711.211053240742,25,26.0
2156,20711.224513888887,25,26.0
2157,20711.242372685185,25,28.0
2158,20711.245300925926,25,26.0
2159,20711.27023148148,25,26.0
2160,20711.30513888889,25,28.0
2161,20711.314907407406,25,26.0
2162,20711.33784722222,25,26.0
2163,20711.368136574074,25,27.0
2164,20711.405671296296,25,26.0
2165,20711.439363425925,25,26.0
2166,20711.452083333334,25,28.0
2167,20711.474444444444,25,27.0
2168,20711.493460648147,25,26.0
2169,20711.515972222223,25,26.0
2170,20711.540555555555,25,27.0
2171,20711.557476851853,25,26.0
2172,20711.573773148146,25,27.0
2173,20711.583136574074,25,27.0
2174,20711.647372685187,25,29.0
2175,20711.670613425926,25,26.0
2176,20711.703819444443,25,26.0
2177,20711.74409722222,25,25.0
2178,20711.77184027778,25,27.0
2179,20711.78712962963,25,27.0
2180,20711.84261574074,25,26.0
2181,20711.883715277778,25,26.0
2182,20711.897511574072,25,25.0
2183,20711.914050925927,25,28.0
2184,20711.92189814815,25,27.0
2185,20711.959074074075,25,26.0
2186,20712.002291666668,25,27.0
2187,20712.03488425926,25,26.0
2188,20712.052291666667,25,26.0
2189,20712.066886574074,25,26.0
2190,20712.08148148148,25,26.0
2191,20712.100324074072,25,26.0
2192,20712.124872685185,25,27.0
2193,20712.148912037035,25,28.0
2194,20712.155474537038,25,26.0
2195,20712.19925925926,25,26.0
2196,20712.24809027778,25,27.0
2197,20712.297071759258,25,26.0
2198,20712.303194444445,25,26.0
2199,20712.355358796296,25,26.0
2200,20712.399398148147,25,27.0
2201,20712.66980324074,25,26.0
2202,20712.81347222222,25,26.0
2203,20712.86028935185,25,27.0
2204,20712.873796296295,25,26.0
2205,20713.086736111112,25,27.0
2206,20713.11396990741,25,26.0
2207,20713.136631944446,25,26.0
2208,20713.341168981482,25,25.0
2209,20713.375358796296,25,27.0
2210,20713.433078703703,25,27.0
2211,20713.638159722224,25,27.0
2212,20713.802083333332,25,27.0
2213,20713.825243055555,25,27.0
2214,20713.972060185184,25,38.0
2215,20713.98403935185,25,27.0
2216,20713.998206018518,25,27.0
2217,20714.015243055557,25,26.0
2218,20714.040324074074,25,27.0
2219,20714.063761574074,25,26.0
2220,20714.087627314813,25,26.0
2221,20714.13917824074,25,27.0
2222,20714.172407407408,25,26.0
2223,20714.198425925926,25,28.0
2224,20714.232106481482,25,26.0
2225,20714.25283564815,25,26.0
2226,20714.253564814815,25,27.0
2227,20714.266400462962,25,26.0
2228,20714.280763888888,25,26.0
2229,20714.301215277777,25,26.0
2230,20714.32190972222,25,26.0
2231,20714.339641203704,25,26.0
2232,20714.35340277778,25,26.0
2233,20714.366319444445,25,26.0
2234,20714.561122685187,25,25.0
2235,20714.72787037037,25,25.0
